Ticker,Sector,Industry,Market Cap,PE Ratio,Beta,Dividend Yield,Revenue,Net Income,Treynor Ratio,Jensen's Alpha,Tracking Error,Information Ratio,Annual Return
UNP,Industrials,Railroads,139384553472,21.112028,0.876065523144658,0.023,24288000000,6637000192,0.08831839847183583,-0.016570591069230353,0.20377139961576582,-0.0005815044053208003,0.074645363674404
UPS,Industrials,Integrated Freight & Logistics,113924874240,21.28,0.829132181638159,0.048600003,90685997056,5665999872,0.09042084219814588,-0.013939653248895095,0.24942855834854863,-0.0005132740719565895,0.06365631652276549
USB,Financial Services,Banks - Regional,73640460288,14.5199995,1.1369623189582352,0.0418,24896999424,5094000128,0.03176038338991266,-0.08580972986824584,0.29493849923430315,-0.0009569229884247502,-0.0039371441844359145
WFC,Financial Services,Banks - Diversified,212088504320,13.243243,1.1863487259336274,0.0247,77875003392,16965000192,0.09119679732197793,-0.01902474634928461,0.29829114437634974,1.2744829448361656e-05,0.06677549448638742
ABMD,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
AAP,Consumer Cyclical,Specialty Retail,2234802688,N/A,0.9346073538294651,0.0276,11273254912,-12162000,-0.2419677582905044,-0.32636576819183866,0.36808527245490086,-0.0035940821020629945,-0.24892260364755636
AMD,Technology,Semiconductors,228345610240,124.52213,1.5617681437167985,N/A,24295000064,1826000000,0.20909880677406212,0.15909048531872383,0.42642884104637024,0.0020410434868837965,0.24547059461758391
AES,Utilities,Utilities - Diversified,10828941312,10.576388,1.1283388334627469,0.0469,12284000256,1025000000,0.015527880111876828,-0.10347465508383258,0.3214759134596741,-0.0011073982953911845,-0.030629943173264285
AFL,Financial Services,Insurance - Life,58058231808,15.5289755,0.9575718282621544,0.0191,17301999616,3808999936,0.19161647084650635,0.08080305870816304,0.2510708717351718,0.0012052081539333328,0.17800090614612962
A,Healthcare,Diagnostics & Research,40125353984,29.093748,0.9527762321270353,0.0069,6496999936,1412999936,0.11992301010073027,0.012090565144142723,0.21683887779246208,0.00012859028787205338,0.1080744610915858
APD,Basic Materials,Specialty Chemicals,68048093184,26.616522,0.8926923823713224,0.0229,12104399872,2563500032,0.10829661133938881,0.0009493139025227304,0.23880079780274996,-0.00017544050080782353,0.08587704447338584
ALK,Industrials,Airlines,5956931072,18.816732,1.3150237201995543,N/A,10753999872,322000000,0.015567868195062737,-0.12054206398813813,0.4021071956271485,-0.0008562143489845534,-0.06403304530827869
ALB,Basic Materials,Specialty Chemicals,11820294144,N/A,1.3519001623872837,0.0165,7457882112,-554169024,0.13676935130416407,0.03992995000697919,0.455499954229079,0.0006766098000586222,0.07594897648105436
ARE,Real Estate,REIT - Office,19746357248,68.89634,0.9727227636406245,0.0469,3085452032,282550016,-0.029034273960425586,-0.13255045784667868,0.23690427392639732,-0.0022692757419353576,-0.04436019517974943
ALGN,Healthcare,Medical Instruments & Supplies,15744655360,35.969284,1.5345839393440355,N/A,3960518912,441568992,0.03286423072651131,-0.11412540056171352,0.4494544370299002,-0.0005014921424809809,-0.06164382596390083
ALLE,Industrials,Security & Protection Services,12126637056,21.461538,1.0271753730809279,0.0137,3724000000,572000000,0.049849489142473134,-0.05894311769370979,0.2195064316805846,-0.0010128968116230065,0.036077703769493485
AEE,Utilities,Utilities - Regulated Electric,22951596032,19.417606,0.6749332457952227,0.0312,6946999808,1170000000,0.08185770683706173,-0.017126752849569077,0.23141087439540728,-0.0008914381218725167,0.05468335009452452
AEP,Utilities,Utilities - Regulated Electric,52360609792,19.68,0.5874845818441466,0.0383,19523799040,2633299968,0.07128351685897717,-0.021119874893057805,0.23271247210461776,-0.0011144486353958382,0.044638247972587974
AMT,Real Estate,REIT - Specialty,99116670976,51.234303,0.8580825557951707,0.0307,11167699968,1942700032,0.026571010008591155,-0.06921480401328231,0.2458292624880118,-0.0013629453032397297,0.009095043016914106
AWK,Utilities,Utilities - Regulated Water,26369159168,26.792078,0.7573551125307612,0.0225,4514999808,983000000,0.06478640049702454,-0.032147288142306926,0.2336239678313794,-0.000988001883346374,0.04377359974209827
AMP,Financial Services,Asset Management,49240547328,19.357662,1.5128889931911327,0.0117,17444999168,2707000064,0.19266584987030053,0.1292501405616176,0.25217109533973064,0.002899405537553547,0.2779238368402768
ABC,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
AME,Industrials,Specialty Industrial Machinery,41616936960,31.290434,1.0232276184881892,0.0063,6910462976,1331730944,0.12902391909212924,0.02229688245191286,0.1757819855523043,0.0005595778529610608,0.13290787657877545
APH,Technology,Electronic Components,82246713344,39.206898,1.0884222143194018,0.0097,14232399872,2192199936,0.1892564026371941,0.08927589376367226,0.16221097532700293,0.002415962247133904,0.21894871360521395
ANSS,Technology,Software - Application,28327239680,57.171074,1.2698633959309533,N/A,2324645888,495076000,0.061175435220439014,-0.058487048680328654,0.24387285779732393,-0.0004808115850195245,0.04675705047728407
AOS,Industrials,Specialty Industrial Machinery,10894924800,19.825857,0.8202345642166995,0.018,3893799936,561200000,0.15439193774237472,0.03868124020844127,0.2518222537126807,0.00030577785118286743,0.11977096221003047
AON,Financial Services,Insurance Brokers,79075500032,31.251284,0.752163064314326,0.0074,14926000128,2436000000,0.1701160916781406,0.047298200883915065,0.22531927276096467,0.000364946998751069,0.13157352327267446
APA,Energy,Oil & Gas E&P,8707563520,2.547619,1.5208514467990473,0.0433,8908000256,2904999936,0.15453443970157066,0.07193818388033302,0.6348478236058458,0.0007987837444543393,0.0004872634464780923
APTV,Consumer Cyclical,Auto Parts,13145563136,6.2282853,1.4585236392674494,N/A,19725000704,2424000000,-0.015246183844031548,-0.17863905264101196,0.3828512676288317,-0.0013419578142958714,-0.1044305410101195
ADM,Consumer Defensive,Farm Products,26441252864,11.015936,0.7876836373605379,0.0366,88768004096,2600999936,0.096608293380918,-0.008369052121056098,0.2583390461616546,-0.0004782753158540388,0.06286715480412086
ANET,Technology,Computer Hardware,124052733952,51.084087,1.2299601014410741,N/A,6311667200,2462083072,0.39065360023839785,0.34859580448221095,0.3404219056658523,0.004350986931879501,0.5255660915674838
AJG,Financial Services,Insurance Brokers,61806964736,53.75,0.8315386075611844,0.0086,10667700224,1172199936,0.28464992793242205,0.14752887259645336,0.19290543704518934,0.002663205958968237,0.2650517086227946
AIZ,Financial Services,Insurance - Property & Casualty,9902361600,12.746,0.8108342479288317,0.015,11562200064,797699968,0.13690268056800112,0.024057044315308307,0.2600012273202223,5.757296549120528e-05,0.09967592135702574
ATO,Utilities,Utilities - Regulated Gas,21370925056,20.335302,0.6581705014378071,0.0233,4094885120,1026852992,0.10891693678054833,0.0011081967196475279,0.2265253494317559,-0.0006227143680874749,0.07437739571833468
AZO,Consumer Cyclical,Specialty Retail,51496415232,20.355139,0.727481512814082,N/A,18490267648,2662426880,0.27247853757990304,0.12021294014799402,0.24441608961520384,0.0014772803730497758,0.20931324981865052
AVB,Real Estate,REIT - Residential,31074412544,37.033897,0.89758221637607,0.031400003,2860548096,839811968,0.06097256826072073,-0.04152270558645245,0.23370959760718715,-0.0008915095050049279,0.04255980951466287
AVY,Consumer Cyclical,Packaging & Containers,16516809728,24.678272,1.0160976514721483,0.0171,8680500224,674000000,0.12709171886132908,0.020178211109426525,0.22813865427122781,0.0003810063497010995,0.11899280412202895
BKR,Energy,Oil & Gas Equipment & Services,37770207232,17.11659,1.1333484496629749,0.0222,27299999744,2240000000,0.15699169651725414,0.05639373354894736,0.37631280339189405,0.0007454655302317938,0.11678526010419277
BLL,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
BAX,Healthcare,Medical Instruments & Supplies,18264371200,N/A,0.6489762732475768,0.0323,14997000192,-157000000,-0.23018921974909287,-0.2189791337918482,0.27310504191065577,-0.0037287316687890063,-0.14864740225891315
BDX,Healthcare,Medical Instruments & Supplies,67731210240,46.959923,0.5118923836191633,0.0162,19828000768,1459000064,-0.02788145486639162,-0.06916415431178617,0.24222446611258636,-0.001990569500893393,-0.01124375226294283
BBY,Consumer Cyclical,Specialty Retail,19930773504,16.031088,1.1190466647903834,0.0414,42537000960,1260000000,0.07919493316616234,-0.03137611055886842,0.3102574065545968,-0.00023803017833338687,0.04598194026906932
BWA,Consumer Cyclical,Auto Parts,7315515392,8.279703,1.0183199729129944,0.013200001,14168999936,919000000,0.022662841112056038,-0.08611966880270225,0.3053432630591613,-0.0010936840178498671,-0.014766459160651446
BXP,Real Estate,REIT - Office,14227728384,75.78303,1.1018493614700207,0.0495,3610540032,363051008,-0.01714788616970986,-0.13704920223020076,0.3202931289943,-0.001562650549313891,-0.06285045228206809
BSX,Healthcare,Medical Devices,124862881792,70.016525,0.8745150723979411,N/A,15911000064,1792999936,0.15344000562121013,0.04040856236429613,0.21275023864043552,0.0005027210538463755,0.13506008001667924
AVGO,Technology,Semiconductors,787226296320,137.03252,1.3731376487179865,0.0126,46814998528,5487000064,0.30548032796382707,0.27222061776965867,0.28229637670660096,0.004389079546048279,0.44974443501750105
BR,Technology,Information Technology Services,24503980032,35.774742,0.8427237382831269,0.0167,6506800128,698099968,0.15134682816027903,0.037175615510120344,0.18982339120340463,0.00042458808985028156,0.13490844517915423
BF-B,Consumer Defensive,Beverages - Wineries & Distilleries,20578891776,21.15459,0.7270971315123174,0.02,4091000064,988000000,-0.09524520965924688,-0.14722145888285165,0.23440126960591431,-0.002987782828711639,-0.07162850924599917
CHRW,Industrials,Integrated Freight & Logistics,12133743616,35.51903,0.5989031570659192,0.024400001,17762187264,347356992,0.15380154070540356,0.027889936130299928,0.28246124265365596,-0.0002124319431591849,0.08386103469591943
CDNS,Technology,Software - Application,79355256832,75.94226,1.2599771344324193,N/A,4353906176,1039172992,0.25446888967135295,0.18551362310712274,0.26129763603818723,0.0032407214452046004,0.3286257558558374
CPB,Consumer Defensive,Packaged Foods,13803429888,24.539682,0.25949568029796993,0.0319,9635999744,567000000,0.07758393291509252,-0.007693852459256821,0.28727089941212675,-0.0012031739315369035,0.023211783389150753
CAH,Healthcare,Medical Distribution,27080919040,21.519232,0.7105338897524626,0.0174,224454000640,1280000000,0.30257853280478697,0.13879949086357998,0.2656507859559917,0.001609690509356147,0.2245759759841368
KMX,Consumer Cyclical,Auto & Truck Dealerships,11318747136,27.466164,1.235914832065109,N/A,27679066112,417520000,0.02227759924685138,-0.10499786668523658,0.37080468545138395,-0.0008529280440345885,-0.04321620747597932
CBRE,Real Estate,Real Estate Services,40253603840,42.56958,1.2314779363447548,N/A,34313000960,958000000,0.16007529239590643,0.06507389117536608,0.2862129570405925,0.0012463802862679003,0.16790910881684518
CE,Basic Materials,Chemicals,13494104064,6.9892473,1.2122098981022131,0.0224,10554000384,1932999936,0.05510526808074565,-0.06318997507790086,0.27453388744326146,-0.0005844542906380013,0.028930564604908282
CNC,Healthcare,Healthcare Plans,32220483584,11.022452,0.8332128007321016,N/A,146204000256,3067000064,0.045147331989753736,-0.05173072624966525,0.315805267761635,-0.0008747585796044553,0.005426625808254704
CNP,Utilities,Utilities - Regulated Electric,18913116160,19.346666,0.9234758867532921,0.0294,8562999808,963000000,0.06573554618218748,-0.038322067450131295,0.2598721575260903,-0.0007104835299686801,0.04019818895548877
CF,Basic Materials,Agricultural Inputs,15037069312,13.694137,0.9326554673331676,0.0238,5983000064,1164000000,0.220713903317718,0.10583841374470299,0.3767801058879746,0.0010386341551537378,0.1586474907580142
CMG,Consumer Cyclical,Restaurants,76822822912,52.2037,0.9656292736206672,N/A,10984862720,1484432000,0.2962411633988792,0.1825116383070018,0.29563896019320207,0.002400315603367823,0.2891971157600708
CB,Financial Services,Insurance - Property & Casualty,111287287808,11.324036,0.8221086313038609,0.013099999,54697000960,9996999680,0.17847673502027028,0.05856993860293942,0.2340425354938604,0.0006696327340021931,0.14667897282548958
CHD,Consumer Defensive,Household & Personal Products,25224994816,46.170403,0.40870242363063053,0.0108,6053100032,549800000,0.21660375301812976,0.044700016822690106,0.24835956700577172,-0.000298893076997125,0.09949526462742142
CI,Healthcare,Healthcare Plans,86872743936,29.63188,0.8901291188432673,0.0177,229746999296,3039000064,0.14294085525601044,0.03178443836730396,0.27856742590829114,0.0002849419005131549,0.10881459548353911
CINF,Financial Services,Insurance - Property & Casualty,21601171456,7.0975866,1.0235002472106889,0.023,12154999808,3070000128,0.11412839610609582,0.007057251773773143,0.28382489900928953,0.0001339029541699718,0.08875997382308065
CTAS,Industrials,Specialty Business Services,83708739584,52.546833,1.0948763995066606,0.0076,9755872256,1632518016,0.2455292127817766,0.15141705857065227,0.20212587250227992,0.003172448673395342,0.2881338360775627
CFG,Financial Services,Banks - Regional,18516574208,16.309805,1.3909238027604494,0.0402,7114999808,1164000000,0.09328416051726332,-0.0194020281369727,0.36611574564727223,0.00024406775096603775,0.05493759234351714
CLX,Consumer Defensive,Household & Personal Products,20111935488,56.22145,0.2852242223754985,0.0299,7469000192,357000000,0.1687989454110329,0.017560046556795203,0.30825058265508143,-0.0007606627776141953,0.04435537242222187
CME,Financial Services,Financial Data & Stock Exchanges,80330440704,23.482105,0.7458172084520662,0.020599999,6034299904,3422099968,0.08681099131087022,-0.015231222393114474,0.23918925143920475,-0.0007048953130092599,0.05872451795845124
CMS,Utilities,Utilities - Regulated Electric,20433905664,19.539999,0.5912541984584735,0.030199999,7475999744,1037000000,0.08178980590189167,-0.015043503846987896,0.23095979170765113,-0.001011558905585475,0.05166064241611146
CMA,Financial Services,Banks - Regional,8205158400,15.5975,1.362052821620167,0.0452,3160999936,535000000,0.09234082134454515,-0.02028418393852363,0.43186750633176674,0.0001703554951944677,0.023215463938654146
CAG,Consumer Defensive,Packaged Foods,13731144704,28.205883,0.3347803510941009,0.048299998,11941799936,494300000,0.013876215558596276,-0.0312540785153425,0.27508341590613006,-0.001479893083216999,0.0073721280216278995
ED,Utilities,Utilities - Regulated Electric,34320476160,19.252428,0.51055750078731,0.0332,14810999808,1783000064,0.11532172436854363,0.004129665194330154,0.24780093160333652,-0.0007743480783786986,0.06255035612803383
STZ,Consumer Defensive,Beverages - Brewers,43533668352,76.839745,0.7784622064826054,0.0174,10190799872,579500032,0.08296470789395086,-0.01889209109345731,0.22890794008601292,-0.0007393332957456215,0.060037280340263344
COO,Healthcare,Medical Instruments & Supplies,20883499008,58.255558,0.9018513976069241,0.0002,3804100096,359300000,0.07490831792949852,-0.029152225221410477,0.22784797322977776,-0.0006910241918621893,0.05752810018558918
CPRT,Industrials,Specialty Business Services,50524200960,37.460716,1.0459712905368719,N/A,4236823040,1363020032,0.16934329915834745,0.06496539779669233,0.20579477331681476,0.001347756737065896,0.17754847797542284
GLW,Technology,Electronic Components,40258949120,247.4737,1.1474044324188042,0.0232,12611000320,156000000,0.13219403836200153,0.028640195468475377,0.22770762016849264,0.0007745738026057571,0.13723636999583722
CCI,Real Estate,REIT - Specialty,47093043200,38.425533,0.8222930849532493,0.0587,6592999936,1228000000,-0.007815731642865168,-0.09460392737997325,0.24474748826822335,-0.0018428453403524865,-0.018135696228744225
CMI,Industrials,Specialty Industrial Machinery,44625567744,23.325214,0.8774750375368946,0.0222,34172999680,1944000000,0.18486966470803873,0.06812407423384761,0.23186909619030596,0.0009410299486330514,0.16305590753234656
DRI,Consumer Cyclical,Restaurants,18655475712,18.312572,1.2579074812339284,0.035099998,11416399872,1043299968,0.1339395346185445,0.033594118827751984,0.36051742198056164,0.0006741892783142028,0.10689783087187776
DVA,Healthcare,Medical Care Facilities,11888559104,15.635383,0.6796589643789062,N/A,12666613760,827678016,0.24609942931161244,0.09438168879350291,0.34277380655760203,0.0006949663720032807,0.1397208582852565
DE,Industrials,Farm & Heavy Construction Machinery,109899644928,13.704537,0.9463208262012061,0.0147,55955001344,8224000000,0.21586757936427292,0.10280299121751016,0.2621392649088553,0.0014690907115609212,0.19933005656782332
DAL,Industrials,Airlines,36710035456,7.89043,1.2895913372648529,0.010299999,60307001344,4650999808,0.07145566585563923,-0.04613837686475908,0.41238120819043067,-0.000145155566677678,0.0023646488981448055
DVN,Energy,Oil & Gas E&P,25770842112,7.079566,1.3672238919674267,0.052199997,14750000128,3512999936,0.20796615260201037,0.1377245220208208,0.5138974528389545,0.0013675687849757452,0.15142261130755097
FANG,Energy,Oil & Gas E&P,52623302656,9.304348,1.2116276490624045,0.0612,8846000128,3456000000,0.271838663982816,0.19944055130095492,0.5386944787925182,0.0016363344923407163,0.19332550766243162
DLR,Real Estate,REIT - Specialty,59573673984,144.16261,0.8597982724776625,0.0277,5374854144,400507008,0.16000020030456705,0.045368989864530224,0.2694140742563439,0.000446806065107515,0.12483446534761056
DFS,Financial Services,Credit Services,37444878336,12.008052,1.5539072071658404,0.0185,11685999616,3108999936,0.15104428943945952,0.06807839322292397,0.38536175255399685,0.0013126773922926876,0.1527190386869428
DG,Consumer Defensive,Discount Stores,18033031168,12.752722,0.5227586751592622,0.028900001,39676977152,1415565952,-0.1806964526115458,-0.15051771512968465,0.3356443608706494,-0.0023845844043954185,-0.11518150325726584
D,Utilities,Utilities - Regulated Electric,48401375232,21.261992,0.6760980473106755,0.045300003,14593000448,2278000128,-0.026807737497346145,-0.09062480496791918,0.25541279100483966,-0.0019476383857820233,-0.025592307336557596
DOV,Industrials,Specialty Industrial Machinery,25951240192,17.180744,1.0681398252751033,0.0109,8474512896,1532728064,0.11735718511831536,0.010813849285090799,0.18835992632032453,0.00038175603376113665,0.12050558169083692
DHI,Consumer Cyclical,Residential Construction,55324372992,11.914865,1.1801862708283417,0.0095,36801400832,4756400128,0.25659652841851427,0.17627656899961977,0.3276546446375189,0.002368910686260789,0.28372435098485504
DTE,Utilities,Utilities - Regulated Electric,25189693440,16.503391,0.7837140486611118,0.0336,12414999552,1527000064,0.07649512531247651,-0.02408984805549791,0.22382678781428608,-0.0008382842587012386,0.05586258419951484
DXC,Technology,Information Technology Services,3706666240,47.67442,1.602717722419934,N/A,13457000448,81000000,0.011631092504776513,-0.15322316559033647,0.49490231564587933,-0.0007103520265684676,-0.11456754744883513
EMN,Basic Materials,Specialty Chemicals,11597095936,13.411529,1.1048388490524619,0.0321,9344000000,885000000,0.10271457276121765,-0.004992336723721957,0.25521385289884013,9.717755725270563e-05,0.0890762290072371
ETN,Industrials,Specialty Industrial Machinery,130862579712,35.189163,1.1459525123378733,0.0112,24604999680,3768000000,0.26145883684224447,0.1767352748773943,0.22324805520816995,0.0034196822439715472,0.32024570486446713
ECL,Basic Materials,Specialty Chemicals,69233106944,34.2437,1.0572260953830337,0.0093,15674600448,2044700032,0.0740347627201944,-0.03509823680814493,0.2146312388900998,-0.0005354643769926869,0.06458086257087614
EIX,Utilities,Utilities - Regulated Electric,31359152128,23.68421,0.792773404166921,0.0385,17321000960,1322000000,0.0874009552413053,-0.01572246313452713,0.2328343285554194,-0.0006466896501198108,0.06332612287733208
EW,Healthcare,Medical Devices,40041529344,28.165257,0.9576815700005892,N/A,6314899968,1567299968,0.00933634506070982,-0.09375399796563874,0.30359405353127905,-0.0012847661811135264,-0.028059078574980134
ETR,Utilities,Utilities - Regulated Electric,30538129408,17.32725,0.7693170191458089,0.0332,11862153216,1756744960,0.1176810516435898,0.008037722751748036,0.24723499478590555,-0.000268030256287937,0.08365293116998695
EOG,Energy,Oil & Gas E&P,69897994240,9.492664,1.0194819541085711,0.0301,24105000960,7496999936,0.201913299595768,0.09652466973953383,0.4198710476305759,0.0009320112276471425,0.1320306198887089
EFX,Industrials,Consulting Services,32808855552,58.951004,1.0048916854131784,0.0058999998,5588199936,562499968,0.15963339477123753,0.05265653658782676,0.26266737380940075,0.0008034346207320563,0.14516094777996336
EQIX,Real Estate,REIT - Specialty,86445703168,80.71351,0.8884045832752705,0.019199999,8401490944,1056177984,0.13618860559208365,0.0257241296685147,0.24584918086915739,0.00022205828988168647,0.11161049441274273
EQR,Real Estate,REIT - Residential,27441977344,29.628695,0.8915203247126327,0.039100002,2940828928,924934016,0.02425468804879894,-0.07397701523768378,0.2392552523079923,-0.0014199093861662498,0.007788810556768944
ESS,Real Estate,REIT - Residential,18688595968,32.78154,0.9122620798392621,0.0354,1752440064,549459968,0.0374040908438139,-0.06370243332935568,0.2446811044531228,-0.0011857164883562672,0.017726590159087063
RE,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
EVRG,Utilities,Utilities - Regulated Electric,13749188608,18.684376,0.7733339925069501,0.0431,5635700224,739299968,0.043515960646188186,-0.04927469436603035,0.23764498401878234,-0.0012286703639293032,0.025819515040216734
ES,Utilities,Utilities - Regulated Electric,22658209792,N/A,0.6951838494722641,0.044899996,11351817216,-91631000,-0.019476183929840366,-0.08808630583657878,0.25692341799505053,-0.001865368278174835,-0.022265715238202866
EXPD,Industrials,Integrated Freight & Logistics,16990399488,25.779442,0.7712578391941546,0.0123000005,9113448448,674692992,0.12912827569796442,0.016886761472589065,0.21250647036400985,-0.00014270319246709453,0.10219140970411567
EXR,Real Estate,REIT - Industrial,36073005056,43.605335,0.7543471045658396,0.0402,3297520896,807097984,0.18828702483200532,0.06114273049831492,0.2765209148087136,0.0004994109520316643,0.13260160142181343
FFIV,Technology,Software - Infrastructure,13431332864,24.2348,0.9182098798579977,N/A,2816120064,566777984,0.13188916900006867,0.02263936945407119,0.24869396932893093,0.0002212950325542276,0.109112976657882
FRT,Real Estate,REIT - Retail,9536727040,32.29565,1.02393242584293,0.0398,1185020032,284441984,0.04916968186552272,-0.05945310211467546,0.3046472607333617,-0.0007409916584587746,0.013508683504204644
FIS,Technology,Information Technology Services,48937271296,88.81188,1.0713772586473562,0.0162,9957000192,584000000,-0.03634688458420913,-0.15382841977514697,0.27982464343551455,-0.002072931003649369,-0.07120642420223877
FITB,Financial Services,Banks - Regional,28964601856,14.276668,1.4013765987092566,0.0343,8064999936,2066000000,0.12449568584623423,0.024191266777806197,0.34180826019863475,0.0007805378215776369,0.11246178603038981
FRC,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
FE,Utilities,Utilities - Regulated Electric,23945969664,26.806452,0.7520100813997102,0.040700004,13256999936,892000000,0.03629884328950705,-0.05334333898007415,0.2572679845826055,-0.0012329816190978042,0.014410228510949974
FLT,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
FMC,Basic Materials,Agricultural Inputs,7920844288,5.205086,0.9932169341238204,0.0367,4167899904,1525600000,-0.032219035754590473,-0.13850630569696293,0.31961653046048577,-0.0017286796283755308,-0.07074038764858792
FTNT,Technology,Software - Infrastructure,60305346560,46.650883,1.192846364667852,N/A,5537299968,1312899968,0.2826968450593443,0.20930119078375525,0.3804753453263245,0.0023986361207331813,0.3028784045521187
FTV,Technology,Scientific & Technical Instruments,24688891904,28.464,1.0103258336944045,0.0045,6195200000,889299968,0.03557500859163323,-0.07239810533802479,0.20723402182845355,-0.0013651239778082799,0.023947067516316478
FBHS,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
FOXA,Communication Services,Entertainment,18978480128,13.738019,0.7982038629316481,0.0128999995,13980000256,1500999936,0.08054872408716272,-0.021299638609411642,0.29478321768984633,-0.0005780260677968216,0.04075634834652986
BEN,Financial Services,Asset Management,10543639552,12.521739,1.1711640479330425,0.059499998,8252899840,810200000,0.035220086685936236,-0.08433915000686988,0.29307737782331494,-0.000893429533957699,-8.255847243288095e-06
FCX,Basic Materials,Copper,66483515392,33.528984,1.5137073609605278,0.013200001,25639999488,1996999936,0.24332723153301933,0.20600656224149017,0.41729786077180636,0.0024828391932255585,0.30705910463753305
GRMN,Technology,Scientific & Technical Instruments,38451085312,25.443457,0.9202064307199347,0.0150999995,5956843008,1517830016,0.19639427049665276,0.08204660559450741,0.2288602149693522,0.0012742596171231425,0.18375068361391245
IT,Technology,Information Technology Services,38919671808,47.963913,1.0538517715493148,N/A,6062887936,828732992,0.2549574985717657,0.15567953110517058,0.26020278365862903,0.0024622771977018797,0.27436937378584814
GIS,Consumer Defensive,Packaged Foods,37800771584,16.211905,0.29915261005226285,0.0352,19800600576,2403000064,0.27296885619452876,0.04958025905565065,0.262957280371292,-0.00038593144463309066,0.09337742632091706
GPC,Consumer Cyclical,Auto Parts,16135128064,14.954897,0.9517759862493368,0.0352,23302279168,1087895040,0.06786008015841799,-0.03747437429544538,0.26100450467636027,-0.0006483739705723375,0.04280290147185961
GPN,Industrials,Specialty Business Services,26760151040,29.046963,1.2763777602736923,0.0095999995,10024320000,1364488960,-0.054407734534429,-0.20631487297069118,0.2809304906582663,-0.0024956465077525824,-0.10599112347340023
GWW,Industrials,Industrial Distribution,53359837184,29.685183,0.9158477335813487,0.0074,16931999744,1828999936,0.2884119936318324,0.16593220260255326,0.21744442484334092,0.002863499184561066,0.2891620225087379
HAL,Energy,Oil & Gas Equipment & Services,24833978368,9.345514,1.40557410430504,0.024600001,23179999232,2692000000,0.11960318123797334,0.017386948445301253,0.4783913482496234,0.0005049823136597421,0.04005518311155276
HIG,Financial Services,Insurance - Property & Casualty,32224284672,11.160643,0.9624687888722031,0.0189,26083999744,3008000000,0.18772670989439924,0.07747250682970988,0.30573614304789337,0.0009533056168936664,0.15664675342419798
HAS,Consumer Cyclical,Leisure,9215434752,N/A,0.9705428904319059,0.0425,4322800128,-641200000,-0.02402289012762487,-0.1273896491167198,0.3079600247410227,-0.0016821966451182288,-0.05776167080744088
HCA,Healthcare,Medical Care Facilities,91987337216,16.321798,1.034165375125525,0.0074,69620998144,5928999936,0.22515753063858635,0.12195327666152728,0.3141127514631747,0.0015869458109183964,0.21060620926129014
PEAK,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
HSY,Consumer Defensive,Confectioners,36209553408,19.822813,0.5583272553364754,0.0306,11014327296,1845965952,0.10994752043840043,0.0015154882747994702,0.22416227786931844,-0.0008116017671762169,0.06834005200014692
HES,Energy,Oil & Gas E&P,42741714944,16.186699,1.1553903619112105,0.0145000005,12471000064,2640000000,0.21809434779879053,0.12808792070367153,0.42611548468683547,0.0013480111585321387,0.17535517995620364
HPE,Technology,Communication Equipment,25986385920,14.19149,1.1006360642563113,0.025899999,29020000256,1855000064,0.10634729985672782,-0.0009750355221536389,0.2979030839283125,0.00013076173964766434,0.08052065511557216
HLT,Consumer Cyclical,Lodging,56898248704,49.871796,0.9800698381614488,0.0025,4695000064,1176999936,0.1873016635141839,0.07847270221760427,0.2690392656510272,0.0011259276940431063,0.17109163793521676
HOLX,Healthcare,Medical Instruments & Supplies,19445811200,28.57338,0.7537293668477002,N/A,3987599872,701500032,0.1414564843547821,0.025795106860311,0.25418317403353524,-9.574353086797908e-06,0.09942680356728695
HRL,Consumer Defensive,Packaged Foods,16856710144,21.496504,0.33036176973585657,0.0365,11980785664,780777024,-0.15648905710773703,-0.08712374613657296,0.2746749027461399,-0.0022960936757204274,-0.047215242098478494
HST,Real Estate,REIT - Hotel & Motel,24861437952,16.40566,1.1613225808164622,0.0462,5479000064,750000000,0.05989512468669067,-0.05497475666951214,0.34240371925728474,-0.00043663789581476604,0.014981158020500818
HPQ,Technology,Computer Hardware,34673053696,12.628071,1.1422132601333148,0.0304,53320998912,2843000064,0.16494376077959413,0.06591778658172123,0.2972142101179905,0.0010837110183358437,0.15861436305410237
HUM,Healthcare,Healthcare Plans,30771032064,22.27986,0.7688498775084689,0.0136,115010002944,1359000064,-0.03929914954359052,-0.11266136633648653,0.3200198224462446,-0.0017043627990560592,-0.060008067711792346
HBAN,Financial Services,Banks - Regional,22373273600,14.951456,1.162102935531866,0.0401,6689999872,1518000000,0.09276856063731913,-0.016809380727706297,0.33076416877892245,6.879609178902928e-06,0.05673280053353413
HII,Industrials,Aerospace & Defense,7475261440,10.799321,0.7128376418427191,0.028499998,11708000256,701000000,-0.02975385528607825,-0.0976495177143635,0.2851882813664669,-0.0017872187910220466,-0.03967267429370813
